SECCION_ID_SECCION,SECCION_CURSO_ID_CURSO,SECCION_ANIO,SECCION_CICLO,PERIODO_ID_PERIODO,DIA_ID_DIA,SALON_ID_SALON,SALON_EDIFICIO_ID_EDIFICIO
801467,7999,2027,1,28,1,93,11
801467,7999,2027,1,35,1,93,11
801489,73,2027,1,14,1,89,6
801489,73,2027,1,56,1,89,6
801546,239,2027,1,14,1,95,2
801546,239,2027,1,56,1,95,2
801551,244,2027,1,28,1,86,2
801551,244,2027,1,35,1,86,2
801579,324,2027,1,28,1,57,6
801579,324,2027,1,35,1,57,6
801590,361,2027,1,14,1,77,12
801590,361,2027,1,56,1,77,12
801593,366,2027,1,28,1,89,6
801593,366,2027,1,35,1,89,6
801607,409,2027,1,14,1,93,11
801607,409,2027,1,56,1,93,11
801619,432,2027,1,28,1,79,7
801619,432,2027,1,35,1,79,7
801638,476,2027,1,28,1,96,2
801638,476,2027,1,35,1,96,2
801699,674,2027,1,28,1,30,10
801699,674,2027,1,35,1,30,10
801742,793,2027,1,14,1,67,12
801742,793,2027,1,56,1,67,12
801752,960,2027,1,28,1,92,1
801752,960,2027,1,35,1,92,1
801777,1091,2027,1,28,1,15,2
801777,1091,2027,1,35,1,15,2
801817,7905,2027,1,28,1,95,2
801817,7905,2027,1,35,1,95,2
801836,1,2027,1,28,1,69,10
801836,1,2027,1,35,1,69,10
801841,10,2027,1,28,1,99,2
801841,10,2027,1,35,1,99,2
801893,210,2027,1,28,1,14,6
801893,210,2027,1,35,1,14,6
801900,219,2027,1,28,1,81,4
801900,219,2027,1,35,1,81,4
801901,220,2027,1,28,1,97,2
801901,220,2027,1,35,1,97,2
801913,239,2027,1,28,1,72,11
801913,239,2027,1,35,1,72,11
801971,1,2027,1,14,1,50,6
801971,1,2027,1,56,1,50,6
801981,9,2027,1,28,1,39,6
801981,9,2027,1,35,1,39,6
801990,11,2027,1,28,1,74,4
801990,11,2027,1,35,1,74,4
802053,89,2027,1,14,1,63,11
802053,89,2027,1,56,1,63,11
802174,219,2027,1,28,1,36,2
802174,219,2027,1,35,1,36,2
802287,288,2027,1,28,1,88,3
802287,288,2027,1,35,1,88,3
802298,307,2027,1,28,1,54,2
802298,307,2027,1,35,1,54,2
802357,361,2027,1,28,1,26,4
802357,361,2027,1,35,1,26,4
802410,409,2027,1,28,1,10,4
802410,409,2027,1,35,1,10,4
802454,433,2027,1,14,1,85,2
802454,433,2027,1,56,1,85,2
802487,455,2027,1,14,1,22,4
802487,455,2027,1,56,1,22,4
802537,511,2027,1,14,1,84,2
802537,511,2027,1,56,1,84,2
802559,528,2027,1,14,1,7,6
802559,528,2027,1,56,1,7,6
802570,560,2027,1,14,1,16,6
802570,560,2027,1,56,1,16,6
802574,585,2027,1,28,1,59,6
802574,585,2027,1,35,1,59,6
802645,650,2027,1,14,1,87,5
802645,650,2027,1,56,1,87,5
802714,700,2027,1,28,1,32,6
802714,700,2027,1,35,1,32,6
802754,729,2027,1,28,1,90,2
802754,729,2027,1,35,1,90,2
802759,734,2027,1,14,1,53,10
802759,734,2027,1,56,1,53,10
802789,771,2027,1,28,1,18,6
802789,771,2027,1,35,1,18,6
802802,775,2027,1,28,1,9,6
802802,775,2027,1,35,1,9,6
802822,781,2027,1,28,1,3,2
802822,781,2027,1,35,1,3,2
802829,787,2027,1,28,1,43,2
802829,787,2027,1,35,1,43,2
802838,789,2027,1,14,1,97,2
802838,789,2027,1,56,1,97,2
802863,799,2027,1,14,1,6,6
802863,799,2027,1,56,1,6,6
802906,975,2027,1,28,1,98,2
802906,975,2027,1,35,1,98,2
802958,1093,2027,1,14,1,48,8
802958,1093,2027,1,56,1,48,8
803006,2036,2027,1,14,1,79,7
803006,2036,2027,1,56,1,79,7
803009,3022,2027,1,28,1,58,2
803009,3022,2027,1,35,1,58,2
803079,7904,2027,1,28,1,20,12
803079,7904,2027,1,35,1,20,12
803151,968,2027,1,28,1,41,12
803151,968,2027,1,35,1,41,12
803175,767,2027,1,28,1,80,6
803175,767,2027,1,35,1,80,6
803177,239,2027,1,28,1,6,6
803177,239,2027,1,35,1,6,6
800015,30,2027,2,7,6,73,6
800032,107,2027,2,7,6,81,4
800133,388,2027,2,7,6,88,3
800152,433,2027,2,14,6,21,2
800196,612,2027,2,14,6,100,6
800321,2009,2027,2,14,6,81,4
800376,17,2027,2,7,6,22,4
800380,27,2027,2,7,6,100,6
800529,454,2027,2,7,6,2,2
800770,118,2027,2,7,6,46,4
800927,606,2027,2,14,6,68,2
800942,642,2027,2,7,6,76,2
800957,663,2027,2,7,6,44,2
801077,5011,2027,2,7,6,68,2
801099,7995,2027,2,14,6,89,6
801127,84,2027,2,7,6,91,11
801180,240,2027,2,14,6,19,2
801196,282,2027,2,7,6,29,2
801252,432,2027,2,14,6,20,12
801524,208,2027,2,7,6,89,6
801592,364,2027,2,7,6,58,2
801624,440,2027,2,7,6,17,6
801756,967,2027,2,7,6,61,2
801943,318,2027,2,14,6,58,2
801993,14,2027,2,7,6,49,11
802110,170,2027,2,7,6,20,12
802249,250,2027,2,7,6,41,12
802259,258,2027,2,7,6,21,2
802334,348,2027,2,14,6,93,11
802458,436,2027,2,14,6,86,2
802568,550,2027,2,7,6,53,10
802644,650,2027,2,14,6,97,2
802678,662,2027,2,7,6,19,2
802697,669,2027,2,7,6,93,11
802737,712,2027,2,7,6,6,6
802781,769,2027,2,7,6,86,2
802797,774,2027,2,7,6,97,2
803086,7913,2027,2,7,6,33,6
800255,769,2027,3,7,5,73,6
800431,218,2027,3,7,5,19,2
800767,112,2027,3,7,5,100,6
800806,233,2027,3,7,5,61,2
801049,2002,2027,3,7,5,31,2
801301,630,2027,3,7,5,44,2
801349,734,2027,3,14,5,61,2
801493,82,2027,3,14,5,22,4
801606,398,2027,3,14,5,31,2
801661,606,2027,3,14,5,13,12
801663,610,2027,3,14,5,100,6
801805,3669,2027,3,7,5,91,11
801844,17,2027,3,7,5,88,3
801945,322,2027,3,14,5,44,2
802523,504,2027,3,7,5,89,6
802668,658,2027,3,7,5,22,4
802856,797,2027,3,7,5,33,6
803156,585,2027,3,14,5,73,6
800027,89,2027,4,14,6,73,6
800241,712,2027,4,7,6,73,6
800297,1023,2027,4,14,6,100,6
800480,335,2027,4,14,6,44,2
800625,772,2027,4,7,6,19,2
800656,968,2027,4,7,6,44,2
800685,2005,2027,4,7,6,31,2
800694,3116,2027,4,7,6,61,2
801016,870,2027,4,7,6,100,6
801144,154,2027,4,7,6,29,2
801381,799,2027,4,14,6,91,11
801581,335,2027,4,7,6,91,11
801781,1101,2027,4,7,6,81,4
801827,7987,2027,4,14,6,81,4
802135,202,2027,4,14,6,19,2
802187,224,2027,4,14,6,33,6
802409,398,2027,4,7,6,13,12
802597,613,2027,4,7,6,33,6
802719,702,2027,4,7,6,17,6
800004,8,2027,5,28,2,68,2
800004,8,2027,5,35,2,68,2
800006,10,2027,5,28,2,67,12
800006,10,2027,5,35,2,67,12
800040,147,2027,5,14,2,76,2
800040,147,2027,5,56,2,76,2
800041,150,2027,5,28,2,99,2
800041,150,2027,5,35,2,99,2
800063,216,2027,5,14,2,16,6
800063,216,2027,5,56,2,16,6
800108,318,2027,5,28,2,56,10
800108,318,2027,5,35,2,56,10
800129,371,2027,5,28,2,89,6
800129,371,2027,5,35,2,89,6
800136,394,2027,5,14,2,77,12
800136,394,2027,5,56,2,77,12
800154,436,2027,5,14,2,88,3
800154,436,2027,5,56,2,88,3
800159,450,2027,5,14,2,56,10
800159,450,2027,5,56,2,56,10
800161,453,2027,5,14,2,92,1
800161,453,2027,5,56,2,92,1
800179,512,2027,5,14,2,6,6
800179,512,2027,5,56,2,6,6
800203,636,2027,5,28,2,92,1
800203,636,2027,5,35,2,92,1
800242,719,2027,5,28,2,81,4
800242,719,2027,5,35,2,81,4
800258,772,2027,5,28,2,63,11
800258,772,2027,5,35,2,63,11
800260,774,2027,5,28,2,58,2
800260,774,2027,5,35,2,58,2
800293,974,2027,5,28,2,88,3
800293,974,2027,5,35,2,88,3
800351,7935,2027,5,28,2,20,12
800351,7935,2027,5,35,2,20,12
800353,7981,2027,5,28,2,77,12
800353,7981,2027,5,35,2,77,12
800371,8,2027,5,14,2,22,4
800371,8,2027,5,56,2,22,4
800430,216,2027,5,28,2,4,11
800430,216,2027,5,35,2,4,11
800534,462,2027,5,14,2,85,2
800534,462,2027,5,56,2,85,2
800541,504,2027,5,28,2,2,2
800541,504,2027,5,35,2,2,2
800547,513,2027,5,28,2,85,2
800547,513,2027,5,35,2,85,2
800617,736,2027,5,28,2,46,4
800617,736,2027,5,35,2,46,4
800648,808,2027,5,14,2,68,2
800648,808,2027,5,56,2,68,2
800650,879,2027,5,28,2,21,2
800650,879,2027,5,35,2,21,2
800677,1093,2027,5,28,2,93,11
800677,1093,2027,5,35,2,93,11
800688,2009,2027,5,14,2,96,2
800688,2009,2027,5,56,2,96,2
800712,5014,2027,5,28,2,57,6
800712,5014,2027,5,35,2,57,6
800752,60,2027,5,14,2,21,2
800752,60,2027,5,56,2,21,2
800795,213,2027,5,28,2,5,2
800795,213,2027,5,35,2,5,2
800900,460,2027,5,28,2,84,2
800900,460,2027,5,35,2,84,2
800902,469,2027,5,28,2,87,5
800902,469,2027,5,35,2,87,5
800923,560,2027,5,28,2,94,6
800923,560,2027,5,35,2,94,6
800946,650,2027,5,28,2,66,10
800946,650,2027,5,35,2,66,10
801009,794,2027,5,14,2,58,2
801009,794,2027,5,56,2,58,2
801040,1076,2027,5,14,2,53,10
801040,1076,2027,5,56,2,53,10
801060,3022,2027,5,28,2,72,11
801060,3022,2027,5,35,2,72,11
801076,5010,2027,5,28,2,22,4
801076,5010,2027,5,35,2,22,4
801134,112,2027,5,14,2,87,5
801134,112,2027,5,56,2,87,5
801167,220,2027,5,28,2,53,10
801167,220,2027,5,35,2,53,10
801171,230,2027,5,28,2,39,6
801171,230,2027,5,35,2,39,6
801199,285,2027,5,14,2,15,2
801199,285,2027,5,56,2,15,2
801231,380,2027,5,28,2,30,10
801231,380,2027,5,35,2,30,10
801241,410,2027,5,28,2,69,10
801241,410,2027,5,35,2,69,10
801269,469,2027,5,14,2,64,2
801269,469,2027,5,56,2,64,2
801287,530,2027,5,28,2,7,6
801287,530,2027,5,35,2,7,6
801329,669,2027,5,28,2,100,6
801329,669,2027,5,35,2,100,6
801344,720,2027,5,28,2,74,4
801344,720,2027,5,35,2,74,4
801360,773,2027,5,28,2,36,2
801360,773,2027,5,35,2,36,2
801408,1077,2027,5,28,2,10,4
801408,1077,2027,5,35,2,10,4
801421,2007,2027,5,14,2,50,6
801421,2007,2027,5,56,2,50,6
801447,5015,2027,5,14,2,4,11
801447,5015,2027,5,56,2,4,11
801456,7983,2027,5,28,2,64,2
801456,7983,2027,5,35,2,64,2
801460,7987,2027,5,14,2,94,6
801460,7987,2027,5,56,2,94,6
801501,112,2027,5,28,2,86,2
801501,112,2027,5,35,2,86,2
801520,201,2027,5,28,2,97,2
801520,201,2027,5,35,2,97,2
801632,456,2027,5,28,2,79,7
801632,456,2027,5,35,2,79,7
801642,504,2027,5,14,2,66,10
801642,504,2027,5,56,2,66,10
801682,653,2027,5,28,2,32,6
801682,653,2027,5,35,2,32,6
801772,1071,2027,5,14,2,95,2
801772,1071,2027,5,56,2,95,2
801832,7994,2027,5,14,2,99,2
801832,7994,2027,5,56,2,99,2
801882,173,2027,5,14,2,72,11
801882,173,2027,5,56,2,72,11
801908,234,2027,5,14,2,20,12
801908,234,2027,5,56,2,20,12
801949,346,2027,5,28,2,16,6
801949,346,2027,5,35,2,16,6
801951,349,2027,5,28,2,41,12
801951,349,2027,5,35,2,41,12
802142,206,2027,5,28,2,76,2
802142,206,2027,5,35,2,76,2
802182,221,2027,5,28,2,6,6
802182,221,2027,5,35,2,6,6
802189,230,2027,5,14,2,14,6
802189,230,2027,5,56,2,14,6
802191,230,2027,5,28,2,48,8
802191,230,2027,5,35,2,48,8
802216,239,2027,5,28,2,54,2
802216,239,2027,5,35,2,54,2
802218,240,2027,5,14,2,67,12
802218,240,2027,5,56,2,67,12
802246,249,2027,5,14,2,39,6
802246,249,2027,5,56,2,39,6
802265,280,2027,5,28,2,15,2
802265,280,2027,5,35,2,15,2
802267,281,2027,5,28,2,26,4
802267,281,2027,5,35,2,26,4
802281,285,2027,5,14,2,10,4
802281,285,2027,5,56,2,10,4
802316,320,2027,5,14,2,74,4
802316,320,2027,5,56,2,74,4
802339,349,2027,5,14,2,36,2
802339,349,2027,5,56,2,36,2
802341,352,2027,5,14,2,54,2
802341,352,2027,5,56,2,54,2
802387,382,2027,5,28,2,96,2
802387,382,2027,5,35,2,96,2
802396,390,2027,5,28,2,95,2
802396,390,2027,5,35,2,95,2
802429,419,2027,5,28,2,14,6
802429,419,2027,5,35,2,14,6
802448,432,2027,5,28,2,59,6
802448,432,2027,5,35,2,59,6
802477,452,2027,5,28,2,27,10
802477,452,2027,5,35,2,27,10
802482,453,2027,5,28,2,90,2
802482,453,2027,5,35,2,90,2
802505,469,2027,5,28,2,25,6
802505,469,2027,5,35,2,25,6
802571,560,2027,5,14,2,2,2
802571,560,2027,5,56,2,2,2
802621,638,2027,5,14,2,93,11
802621,638,2027,5,56,2,93,11
802766,736,2027,5,14,2,26,4
802766,736,2027,5,56,2,26,4
802767,736,2027,5,28,2,18,6
802767,736,2027,5,35,2,18,6
802778,768,2027,5,28,2,50,6
802778,768,2027,5,35,2,50,6
802794,773,2027,5,28,2,9,6
802794,773,2027,5,35,2,9,6
802811,778,2027,5,28,2,3,2
802811,778,2027,5,35,2,3,2
802895,969,2027,5,28,2,43,2
802895,969,2027,5,35,2,43,2
802930,1059,2027,5,28,2,98,2
802930,1059,2027,5,35,2,98,2
802946,1076,2027,5,28,2,80,6
802946,1076,2027,5,35,2,80,6
803033,3657,2027,5,28,2,24,2
803033,3657,2027,5,35,2,24,2
803063,5011,2027,5,28,2,62,6
803063,5011,2027,5,35,2,62,6
803093,7980,2027,5,28,2,102,6
803093,7980,2027,5,35,2,102,6
803134,7995,2027,5,28,2,82,10
803134,7995,2027,5,35,2,82,10
803168,280,2027,5,28,2,78,12
803168,280,2027,5,35,2,78,12
803193,219,2027,5,14,2,63,11
803193,219,2027,5,56,2,63,11
803198,288,2027,5,14,2,59,6
803198,288,2027,5,56,2,59,6
800001,1,2027,6,7,6,76,2
800101,289,2027,6,7,6,88,3
800157,441,2027,6,14,6,89,6
800318,2005,2027,6,14,6,88,3
800362,7991,2027,6,7,6,68,2
800469,300,2027,6,7,6,31,2
800526,450,2027,6,7,6,58,2
800751,40,2027,6,14,6,31,2
800779,170,2027,6,7,6,53,10
800850,349,2027,6,7,6,13,12
800930,612,2027,6,14,6,19,2
801030,991,2027,6,14,6,68,2
801081,7902,2027,6,14,6,58,2
801111,18,2027,6,7,6,44,2
801141,147,2027,6,7,6,29,2
801215,346,2027,6,7,6,91,11
801262,453,2027,6,14,6,86,2
801271,476,2027,6,7,6,93,11
801276,506,2027,6,7,6,19,2
801317,655,2027,6,7,6,86,2
801577,320,2027,6,7,6,100,6
801675,640,2027,6,7,6,2,2
801681,652,2027,6,7,6,33,6
801937,300,2027,6,7,6,81,4
801986,10,2027,6,7,6,17,6
802055,90,2027,6,7,6,61,2
802122,196,2027,6,14,6,81,4
802133,201,2027,6,14,6,53,10
802148,209,2027,6,14,6,2,2
802157,212,2027,6,7,6,49,11
802319,322,2027,6,7,6,89,6
802416,412,2027,6,7,6,22,4
802581,603,2027,6,7,6,46,4
802599,614,2027,6,14,6,22,4
802725,706,2027,6,7,6,97,2
802869,870,2027,6,7,6,32,6
803038,3662,2027,6,7,6,20,12
803054,5007,2027,6,7,6,41,12
800071,232,2027,7,14,5,81,4
800077,238,2027,7,7,5,61,2
800137,396,2027,7,7,5,73,6
800400,112,2027,7,7,5,49,11
800578,649,2027,7,7,5,19,2
800816,243,2027,7,14,5,100,6
800962,669,2027,7,7,5,31,2
801591,362,2027,7,14,5,44,2
801605,396,2027,7,14,5,91,11
801615,423,2027,7,7,5,89,6
801657,560,2027,7,14,5,29,2
801698,672,2027,7,7,5,44,2
801704,704,2027,7,7,5,81,4
801720,739,2027,7,7,5,100,6
801944,320,2027,7,14,5,73,6
801962,369,2027,7,7,5,91,11
801979,8,2027,7,7,5,33,6
802026,69,2027,7,14,5,19,2
802721,704,2027,7,14,5,33,6
800162,454,2027,8,14,7,73,6
800173,502,2027,8,7,7,73,6
800200,630,2027,8,7,7,100,6
800406,123,2027,8,14,7,100,6
800565,614,2027,8,7,7,44,2
800566,620,2027,8,7,7,91,11
800652,962,2027,8,7,7,31,2
800678,1094,2027,8,7,7,81,4
801221,358,2027,8,7,7,19,2
801385,960,2027,8,14,7,44,2
801427,3022,2027,8,14,7,19,2
801604,394,2027,8,14,7,81,4
801888,202,2027,8,14,7,29,2
801953,354,2027,8,7,7,33,6
802056,90,2027,8,7,7,13,12
802201,234,2027,8,14,7,33,6
802315,320,2027,8,7,7,29,2
802358,361,2027,8,7,7,17,6
802960,1094,2027,8,7,7,61,2
803099,7982,2027,8,14,7,89,6
800054,204,2028,1,28,1,5,2
800054,204,2028,1,35,1,5,2
800085,246,2028,1,28,1,95,2
800085,246,2028,1,35,1,95,2
800099,286,2028,1,28,1,77,12
800099,286,2028,1,35,1,77,12
800205,638,2028,1,28,1,92,1
800205,638,2028,1,35,1,92,1
800215,654,2028,1,14,1,4,11
800215,654,2028,1,56,1,4,11
800228,669,2028,1,28,1,64,2
800228,669,2028,1,35,1,64,2
800378,19,2028,1,28,1,99,2
800378,19,2028,1,35,1,99,2
800468,289,2028,1,28,1,16,6
800468,289,2028,1,35,1,16,6
800521,436,2028,1,28,1,85,2
800521,436,2028,1,35,1,85,2
800563,612,2028,1,28,1,15,2
800563,612,2028,1,35,1,15,2
800571,637,2028,1,28,1,76,2
800571,637,2028,1,35,1,76,2
800577,644,2028,1,14,1,100,6
800577,644,2028,1,56,1,100,6
800600,687,2028,1,28,1,56,10
800600,687,2028,1,35,1,56,10
800755,73,2028,1,14,1,56,10
800755,73,2028,1,56,1,56,10
800811,238,2028,1,28,1,68,2
800811,238,2028,1,35,1,68,2
800829,282,2028,1,28,1,4,11
800829,282,2028,1,35,1,4,11
800866,386,2028,1,28,1,96,2
800866,386,2028,1,35,1,96,2
800918,526,2028,1,28,1,30,10
800918,526,2028,1,35,1,30,10
800924,585,2028,1,14,1,86,2
800924,585,2028,1,56,1,86,2
800939,638,2028,1,28,1,93,11
800939,638,2028,1,35,1,93,11
800975,712,2028,1,28,1,87,5
800975,712,2028,1,35,1,87,5
800994,774,2028,1,28,1,89,6
800994,774,2028,1,35,1,89,6
801007,790,2028,1,28,1,81,4
801007,790,2028,1,35,1,81,4
801014,799,2028,1,14,1,63,11
801014,799,2028,1,56,1,63,11
801067,3657,2028,1,28,1,6,6
801067,3657,2028,1,35,1,6,6
801079,5014,2028,1,28,1,58,2
801079,5014,2028,1,35,1,58,2
801093,7987,2028,1,14,1,77,12
801093,7987,2028,1,56,1,77,12
801138,120,2028,1,14,1,81,4
801138,120,2028,1,56,1,81,4
801188,249,2028,1,28,1,67,12
801188,249,2028,1,35,1,67,12
801190,252,2028,1,28,1,14,6
801190,252,2028,1,35,1,14,6
801273,486,2028,1,28,1,94,6
801273,486,2028,1,35,1,94,6
801332,674,2028,1,28,1,66,10
801332,674,2028,1,35,1,66,10
801336,702,2028,1,28,1,72,11
801336,702,2028,1,35,1,72,11
801420,2006,2028,1,14,1,89,6
801420,2006,2028,1,56,1,89,6
801463,7991,2028,1,28,1,39,6
801463,7991,2028,1,35,1,39,6
801466,7995,2028,1,28,1,74,4
801466,7995,2028,1,35,1,74,4
801472,8,2028,1,14,1,16,6
801472,8,2028,1,56,1,16,6
801478,18,2028,1,28,1,36,2
801478,18,2028,1,35,1,36,2
801693,665,2028,1,28,1,57,6
801693,665,2028,1,35,1,57,6
801722,768,2028,1,28,1,86,2
801722,768,2028,1,35,1,86,2
801745,796,2028,1,28,1,21,2
801745,796,2028,1,35,1,21,2
801769,1059,2028,1,14,1,21,2
801769,1059,2028,1,56,1,21,2
801775,1077,2028,1,14,1,88,3
801775,1077,2028,1,56,1,88,3
801923,250,2028,1,28,1,50,6
801923,250,2028,1,35,1,50,6
801969,1,2028,1,28,1,10,4
801969,1,2028,1,35,1,10,4
801992,14,2028,1,28,1,97,2
801992,14,2028,1,35,1,97,2
802035,73,2028,1,28,1,88,3
802035,73,2028,1,35,1,88,3
802060,92,2028,1,28,1,84,2
802060,92,2028,1,35,1,84,2
802080,118,2028,1,28,1,32,6
802080,118,2028,1,35,1,32,6
802082,118,2028,1,14,1,95,2
802082,118,2028,1,56,1,95,2
802108,156,2028,1,14,1,76,2
802108,156,2028,1,56,1,76,2
802138,204,2028,1,28,1,22,4
802138,204,2028,1,35,1,22,4
802158,212,2028,1,28,1,7,6
802158,212,2028,1,35,1,7,6
802202,235,2028,1,28,1,63,11
802202,235,2028,1,35,1,63,11
802226,242,2028,1,14,1,85,2
802226,242,2028,1,56,1,85,2
802311,318,2028,1,28,1,54,2
802311,318,2028,1,35,1,54,2
802323,324,2028,1,28,1,100,6
802323,324,2028,1,35,1,100,6
802340,352,2028,1,28,1,79,7
802340,352,2028,1,35,1,79,7
802366,366,2028,1,14,1,87,5
802366,366,2028,1,56,1,87,5
802564,532,2028,1,28,1,48,8
802564,532,2028,1,35,1,48,8
802573,585,2028,1,28,1,26,4
802573,585,2028,1,35,1,26,4
802578,601,2028,1,28,1,59,6
802578,601,2028,1,35,1,59,6
802611,632,2028,1,14,1,20,12
802611,632,2028,1,56,1,20,12
802634,643,2028,1,14,1,94,6
802634,643,2028,1,56,1,94,6
802657,655,2028,1,28,1,90,2
802657,655,2028,1,35,1,90,2
802663,657,2028,1,28,1,20,12
802663,657,2028,1,35,1,20,12
802672,660,2028,1,28,1,2,2
802672,660,2028,1,35,1,2,2
802676,662,2028,1,28,1,18,6
802676,662,2028,1,35,1,18,6
802722,704,2028,1,28,1,9,6
802722,704,2028,1,35,1,9,6
802733,710,2028,1,28,1,25,6
802733,710,2028,1,35,1,25,6
802746,722,2028,1,14,1,66,10
802746,722,2028,1,56,1,66,10
802775,767,2028,1,28,1,53,10
802775,767,2028,1,35,1,53,10
802787,770,2028,1,28,1,41,12
802787,770,2028,1,35,1,41,12
802843,793,2028,1,28,1,46,4
802843,793,2028,1,35,1,46,4
802880,964,2028,1,14,1,84,2
802880,964,2028,1,56,1,84,2
802941,1074,2028,1,28,1,3,2
802941,1074,2028,1,35,1,3,2
802962,1094,2028,1,14,1,22,4
802962,1094,2028,1,56,1,22,4
803024,3606,2028,1,14,1,10,4
803024,3606,2028,1,56,1,10,4
803129,7993,2028,1,14,1,72,11
803129,7993,2028,1,56,1,72,11
803137,7999,2028,1,28,1,27,10
803137,7999,2028,1,35,1,27,10
800025,82,2028,2,7,6,20,12
800049,196,2028,2,7,6,100,6
800160,452,2028,2,14,6,20,12
800211,649,2028,2,7,6,2,2
800213,652,2028,2,7,6,81,4
800433,220,2028,2,14,6,2,2
800494,369,2028,2,7,6,68,2
800594,667,2028,2,7,6,19,2
800634,781,2028,2,7,6,31,2
801001,781,2028,2,7,6,61,2
801044,1093,2028,2,7,6,49,11
801154,202,2028,2,14,6,100,6
801172,232,2028,2,7,6,89,6
801282,520,2028,2,7,6,13,12
801303,634,2028,2,14,6,68,2
801529,213,2028,2,7,6,33,6
801680,650,2028,2,7,6,58,2
801895,212,2028,2,7,6,93,11
801896,213,2028,2,7,6,86,2
801911,237,2028,2,14,6,31,2
802025,60,2028,2,14,6,61,2
802147,208,2028,2,7,6,88,3
802154,211,2028,2,7,6,73,6
802314,320,2028,2,14,6,81,4
802395,390,2028,2,7,6,29,2
802664,657,2028,2,14,6,13,12
802800,775,2028,2,7,6,22,4
803057,5008,2028,2,14,6,93,11
803076,7902,2028,2,14,6,89,6
803171,729,2028,2,7,6,21,2
800019,69,2028,3,7,5,31,2
800112,332,2028,3,14,5,73,6
800174,504,2028,3,7,5,73,6
800391,80,2028,3,7,5,100,6
800613,729,2028,3,7,5,44,2
800627,774,2028,3,14,5,19,2
800947,652,2028,3,7,5,61,2
801024,969,2028,3,7,5,91,11
801526,210,2028,3,7,5,22,4
801790,2013,2028,3,7,5,19,2
801835,9000,2028,3,7,5,29,2
801848,27,2028,3,7,5,33,6
801855,71,2028,3,14,5,100,6
801974,5,2028,3,14,5,44,2
802036,74,2028,3,7,5,13,12
802461,437,2028,3,7,5,49,11
802680,663,2028,3,7,5,89,6
802866,808,2028,3,14,5,91,11
803077,7902,2028,3,7,5,58,2
803142,9000,2028,3,7,5,81,4
800080,241,2028,4,14,6,73,6
800637,787,2028,4,7,6,61,2
800801,221,2028,4,7,6,19,2
801105,8,2028,4,7,6,49,11
801320,658,2028,4,14,6,19,2
801631,455,2028,4,7,6,33,6
801655,532,2028,4,7,6,100,6
801861,84,2028,4,7,6,73,6
802276,284,2028,4,7,6,81,4
802382,380,2028,4,14,6,44,2
802784,770,2028,4,14,6,100,6
802846,794,2028,4,7,6,44,2
802877,962,2028,4,14,6,61,2
802951,1084,2028,4,7,6,31,2
803020,3120,2028,4,7,6,89,6
803146,639,2028,4,7,6,13,12
800067,221,2028,5,14,2,95,2
800067,221,2028,5,56,2,95,2
800170,476,2028,5,28,2,77,12
800170,476,2028,5,35,2,77,12
800175,506,2028,5,28,2,20,12
800175,506,2028,5,35,2,20,12
800193,606,2028,5,28,2,5,2
800193,606,2028,5,35,2,5,2
800231,674,2028,5,14,2,96,2
800231,674,2028,5,56,2,96,2
800233,687,2028,5,14,2,99,2
800233,687,2028,5,56,2,99,2
800274,793,2028,5,14,2,68,2
800274,793,2028,5,56,2,68,2
800329,3120,2028,5,14,2,2,2
800329,3120,2028,5,56,2,2,2
800342,5010,2028,5,28,2,30,10
800342,5010,2028,5,35,2,30,10
800344,5012,2028,5,28,2,4,11
800344,5012,2028,5,35,2,4,11
800350,7913,2028,5,28,2,85,2
800350,7913,2028,5,35,2,85,2
800409,152,2028,5,28,2,95,2
800409,152,2028,5,35,2,95,2
800446,240,2028,5,14,2,88,3
800446,240,2028,5,56,2,88,3
800502,392,2028,5,14,2,14,6
800502,392,2028,5,56,2,14,6
800505,398,2028,5,28,2,57,6
800505,398,2028,5,35,2,57,6
800644,796,2028,5,14,2,22,4
800644,796,2028,5,56,2,22,4
800781,173,2028,5,28,2,81,4
800781,173,2028,5,35,2,81,4
800792,210,2028,5,28,2,87,5
800792,210,2028,5,35,2,87,5
800796,214,2028,5,14,2,77,12
800796,214,2028,5,56,2,77,12
800838,307,2028,5,28,2,99,2
800838,307,2028,5,35,2,99,2
800941,640,2028,5,28,2,14,6
800941,640,2028,5,35,2,14,6
800949,654,2028,5,28,2,94,6
800949,654,2028,5,35,2,94,6
800952,657,2028,5,14,2,81,4
800952,657,2028,5,56,2,81,4
800981,732,2028,5,14,2,56,10
800981,732,2028,5,56,2,56,10
800985,738,2028,5,14,2,20,12
800985,738,2028,5,56,2,20,12
800990,770,2028,5,28,2,100,6
800990,770,2028,5,35,2,100,6
801022,967,2028,5,28,2,68,2
801022,967,2028,5,35,2,68,2
801107,10,2028,5,28,2,66,10
801107,10,2028,5,35,2,66,10
801194,280,2028,5,14,2,93,11
801194,280,2028,5,56,2,93,11
801244,416,2028,5,28,2,93,11
801244,416,2028,5,35,2,93,11
801277,508,2028,5,28,2,41,12
801277,508,2028,5,35,2,41,12
801289,550,2028,5,28,2,67,12
801289,550,2028,5,35,2,67,12
801323,662,2028,5,14,2,76,2
801323,662,2028,5,56,2,76,2
801361,774,2028,5,28,2,92,1
801361,774,2028,5,35,2,92,1
801396,980,2028,5,28,2,2,2
801396,980,2028,5,35,2,2,2
